"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","sex","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","informationWithheld","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http://unknown.org/captive","identificationID","lifeStage","occurrenceRemarks","infraspecificEpithet","identificationRemarks","individualCount","vernacularName","locality","higherClassification","samplingProtocol","elevation","elevationAccuracy","datasetID","preparations","eventID","habitat","institutionID","nomenclaturalCode","georeferencedBy","samplingEffort","municipality","verbatimCoordinateSystem","county","language","type","parentEventID","verbatimElevation","fieldNumber","fieldNotes","behavior","projectId","verbatimIdentification","dataGeneralizations","dynamicProperties","institutionKey","taxonConceptID","name","eventRemarks","organismQuantity","organismQuantityType","sampleSizeUnit","sampleSizeValue","verbatimSRS","organismID","recordNumber","georeferenceProtocol","associatedTaxa","code"
"3031733111","Rupicola peruvianus","  0.059203","-78.67027","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T14:50:55.312+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","MALE","5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC","2021-01-29T01:21:22"," 31451.0","SOUTH_AMERICA","Pichincha","2021"," 1","27","2021-01-27T08:07:15","2022-05-03T02:31:36.000+00:00","2023-01-13T14:50:55.312+00:00","https://www.inaturalist.org/observations/68743146","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Nelson Apolo","Nelson Apolo","WGS84","Aves","EC","Ecuador","Nelson Apolo","68743146","ecuadornaturetours","Coordinate uncertainty increased to 31451m to protect threatened taxon","2021-01-27 8:07:15 AM GMT-05:00","Pichincha, EC","Observations","3031733111","https://www.inaturalist.org/observations/68743146","8877","68743146","iNaturalist","08:07:15-05:00","wild","152505312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-78.670266_0.059203"
"3039189857","Rupicola peruvianus"," -1.403854","-78.06148","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-01-08T02:00:28.937+00:00","2023-01-13T14:52:28.022+00:00","331","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","FEMALE","5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC","2021-01-29T03:21:54"," 31446.0","SOUTH_AMERICA","Tungurahua","2021"," 1","19","2021-01-19T15:00:00","2022-04-27T07:54:59.000+00:00","2023-01-13T14:52:28.022+00:00","https://www.inaturalist.org/observations/68747066","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","miguel_urgiles","miguel_urgiles","WGS84","Aves","EC","Ecuador","miguel_urgiles","68747066","miguel_urgiles","Coordinate uncertainty increased to 31446m to protect threatened taxon","2021/01/19 3:00 PM UTC","Ecuador","Observations","3039189857","https://www.inaturalist.org/observations/68747066","8877","68747066","iNaturalist","15:00:00Z","wild","152517286","Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-78.061478_-1.403854"
"3504479024","Rupicola peruvianus"," -0.062820","-78.79706","cdc,cdround","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","EC","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:36:55.240+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Pichincha","2021"," 1"," 1","2021-01-01T00:00:00",NA,"2023-01-10T20:36:55.240+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr528710",NA,"WGS84","Aves","EC","Ecuador",NA,"OBS1041043917",NA,NA,NA,NA,"EBIRD","3504479024","URN:catalog:CLO:EBIRD:OBS1041043917",NA,"OBS1041043917","CLO",NA,NA,NA,NA,NA,NA,NA," 1","Andean Cock-of-the-rock","Road to El Cinto, Pichincha, EC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-78.79706_-0.06282"
"3587659483","Rupicola peruvianus","  1.208190","-77.99271","cdc,cdround","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","CO","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:38:58.127+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Nariño","2021"," 1"," 1","2021-01-01T00:00:00",NA,"2023-01-10T20:38:58.127+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr236439",NA,"WGS84","Aves","CO","Colombia",NA,"OBS1041374995",NA,NA,NA,NA,"EBIRD","3587659483","URN:catalog:CLO:EBIRD:OBS1041374995",NA,"OBS1041374995","CLO",NA,NA,NA,NA,NA,NA,NA," 1","Andean Cock-of-the-rock","Ricaurte. Nariño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-77.99271_1.20819"
"3506574384","Rupicola peruvianus","  4.288960","-73.58558","cdc,cdround","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","CO","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:37:33.177+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Meta","2021"," 1"," 2","2021-01-02T00:00:00",NA,"2023-01-10T20:37:33.177+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr1096120",NA,"WGS84","Aves","CO","Colombia",NA,"OBS1042139406",NA,NA,NA,NA,"EBIRD","3506574384","URN:catalog:CLO:EBIRD:OBS1042139406",NA,"OBS1042139406","CLO",NA,NA,NA,NA,NA,NA,NA," 1","Andean Cock-of-the-rock","1 ene 2020 6:13 p. m.-4.289, -73.586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-73.58558_4.28896"
"3594528867","Rupicola peruvianus","  5.500619","-75.78239","cdc,cdround","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","CO","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:36:12.169+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Caldas","2021"," 1"," 2","2021-01-02T00:00:00",NA,"2023-01-10T20:36:12.169+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr570856",NA,"WGS84","Aves","CO","Colombia",NA,"OBS1043065741",NA,NA,NA,NA,"EBIRD","3594528867","URN:catalog:CLO:EBIRD:OBS1043065741",NA,"OBS1043065741","CLO",NA,NA,NA,NA,NA,NA,NA," 1","Andean Cock-of-the-rock","Reserva Mirador El Roble--Cebadero de Grallarias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-75.782394_5.500619"
"3592890287","Rupicola peruvianus","  1.274607","-78.09324","cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","CO","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:16:50.925+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Nariño","2021"," 1"," 3","2021-01-03T00:00:00",NA,"2023-01-10T20:16:50.925+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr625163",NA,"WGS84","Aves","CO","Colombia",NA,"OBS1043384790",NA,NA,NA,NA,"EBIRD_COL","3592890287","URN:catalog:CLO:EBIRD_COL:OBS1043384790",NA,"OBS1043384790","CLO",NA,NA,NA,NA,NA,NA,NA," 1","Andean Cock-of-the-rock","Aves y Florez Lodge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-78.09324_1.274607"
"3515442084","Rupicola peruvianus","  1.203773","-76.71296","cdc,cdround","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","CO","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:57:42.277+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Putumayo","2021"," 1"," 3","2021-01-03T00:00:00",NA,"2023-01-10T20:57:42.277+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr1517484",NA,"WGS84","Aves","CO","Colombia",NA,"OBS1043657274",NA,NA,NA,NA,"EBIRD","3515442084","URN:catalog:CLO:EBIRD:OBS1043657274",NA,"OBS1043657274","CLO",NA,NA,NA,NA,NA,NA,NA," 1","Andean Cock-of-the-rock","Vereda Campucana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-76.71296_1.203773"
"3587119742","Rupicola peruvianus","  2.941891","-75.62225","cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","CO","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:16:51.604+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Huila","2021"," 1"," 3","2021-01-03T00:00:00",NA,"2023-01-10T20:16:51.604+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr1474585",NA,"WGS84","Aves","CO","Colombia",NA,"OBS1043761098",NA,NA,NA,NA,"EBIRD","3587119742","URN:catalog:CLO:EBIRD:OBS1043761098",NA,"OBS1043761098","CLO",NA,NA,NA,NA,NA,NA,NA," 7","Andean Cock-of-the-rock","Vereda Las Juntas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-75.622246_2.941891"
"3505933513","Rupicola peruvianus"," -1.442767","-78.22578","cdc,cdround","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","EC","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:36:18.693+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Tungurahua","2021"," 1"," 3","2021-01-03T00:00:00",NA,"2023-01-10T20:36:18.693+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr1321500",NA,"WGS84","Aves","EC","Ecuador",NA,"OBS1043835434",NA,NA,NA,NA,"EBIRD","3505933513","URN:catalog:CLO:EBIRD:OBS1043835434",NA,"OBS1043835434","CLO",NA,NA,NA,NA,NA,NA,NA," 2","Andean Cock-of-the-rock","Rio Estancias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-78.22578_-1.442767"
"3588720034","Rupicola peruvianus","  4.240832","-73.62389","cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","CO","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:36:12.972+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Meta","2021"," 1"," 4","2021-01-04T00:00:00",NA,"2023-01-10T20:36:12.972+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr677618",NA,"WGS84","Aves","CO","Colombia",NA,"OBS1044019466",NA,NA,NA,NA,"EBIRD","3588720034","URN:catalog:CLO:EBIRD:OBS1044019466",NA,"OBS1044019466","CLO",NA,NA,NA,NA,NA,NA,NA," 1","Andean Cock-of-the-rock","Casa Fredy Ch, Meta, CO (4.241, -73.624)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-73.623886_4.240832"
"3521673845","Rupicola peruvianus","  0.648244","-77.06748","cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","CO","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:36:13.027+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Putumayo","2021"," 1"," 4","2021-01-04T00:00:00",NA,"2023-01-10T20:36:13.027+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr545158",NA,"WGS84","Aves","CO","Colombia",NA,"OBS1044200667",NA,NA,NA,NA,"EBIRD","3521673845","URN:catalog:CLO:EBIRD:OBS1044200667",NA,"OBS1044200667","CLO",NA,NA,NA,NA,NA,NA,NA," 1","Andean Cock-of-the-rock","Reserva La Isla Escondida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-77.06748_0.648244"
"3507972486","Rupicola peruvianus","  0.019655","-78.70693","cdc,cdround","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","EC","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:16:53.015+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Pichincha","2021"," 1"," 4","2021-01-04T00:00:00",NA,"2023-01-10T20:16:53.015+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr505158",NA,"WGS84","Aves","EC","Ecuador",NA,"OBS1044645856",NA,NA,NA,NA,"EBIRD","3507972486","URN:catalog:CLO:EBIRD:OBS1044645856",NA,"OBS1044645856","CLO",NA,NA,NA,NA,NA,NA,NA," 5","Andean Cock-of-the-rock","Refugio Paz de las Aves (Angel Paz)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-78.70693_0.019655"
"3504588946","Rupicola peruvianus","  5.508340","-75.71707","cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","CO","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:36:13.298+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Caldas","2021"," 1"," 3","2021-01-03T00:00:00",NA,"2023-01-10T20:36:13.298+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr1005954",NA,"WGS84","Aves","CO","Colombia",NA,"OBS1044702403",NA,NA,NA,NA,"EBIRD","3504588946","URN:catalog:CLO:EBIRD:OBS1044702403",NA,"OBS1044702403","CLO",NA,NA,NA,NA,NA,NA,NA," 1","Andean Cock-of-the-rock","Bermejal Resguardo San Lorenzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-75.71707_5.50834"
"3505148209","Rupicola peruvianus"," -0.464081","-77.88924","cdc,cdround","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","EC","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:16:52.998+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Napo","2021"," 1"," 3","2021-01-03T00:00:00",NA,"2023-01-10T20:16:52.998+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr521891",NA,"WGS84","Aves","EC","Ecuador",NA,"OBS1044708977",NA,NA,NA,NA,"EBIRD","3505148209","URN:catalog:CLO:EBIRD:OBS1044708977",NA,"OBS1044708977","CLO",NA,NA,NA,NA,NA,NA,NA," 5","Andean Cock-of-the-rock","Baeza--town & vicinity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-77.889244_-0.464081"
"3596675538","Rupicola peruvianus","  5.619931","-75.80050","cdc,cdround","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","CO","DWC_ARCHIVE","2022-03-02T17:41:33.833+00:00","2023-01-10T20:16:53.390+00:00"," 15","e2e717bf-551a-4917-bdc9-4fa0f342c530","HUMAN_OBSERVATION","PRESENT",NA,"5230374","1","44","212","729","5236","2486333","5230374","5230374","Rupicola peruvianus (Latham, 1790)","Animalia","Chordata","Passeriformes","Cotingidae","Rupicola","Rupicola peruvianus","Rupicola","peruvianus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Antioquia","2021"," 1"," 2","2021-01-02T00:00:00",NA,"2023-01-10T20:16:53.390+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE",NA,"obsr1086781",NA,"WGS84","Aves","CO","Colombia",NA,"OBS1044845169",NA,NA,NA,NA,"EBIRD_COL","3596675538","URN:catalog:CLO:EBIRD_COL:OBS1044845169",NA,"OBS1044845169","CLO",NA,NA,NA,NA,NA,NA,NA," 8","Andean Cock-of-the-rock","La Helena, Antioquia, CO (5,62, -75,8)jardin casa roberto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d313059-3f5e-411e-b176-6553050ff8c6","avibase-33440684","Rupicola peruvianus (Latham, 1790)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupicola peruvianus (Latham, 1790)_-75.8005_5.619931"
